"","id","q","ans","key_skills_id","min_salary","max_salary","gender","age","location","education","title","experience"
"9534",2248,"Q13_Part_1","ipython",22,125,150,"Male","35-39","United States of America","Master’s degree","Data Scientist","4-5"
"9535",2248,"Q13_Part_3","pycharm",23,125,150,"Male","35-39","United States of America","Master’s degree","Data Scientist","4-5"
"9536",2248,"Q16_Part_1","python",16,125,150,"Male","35-39","United States of America","Master’s degree","Data Scientist","4-5"
"9537",2248,"Q16_Part_2","r",17,125,150,"Male","35-39","United States of America","Master’s degree","Data Scientist","4-5"
"9538",2248,"Q16_Part_3","sql",19,125,150,"Male","35-39","United States of America","Master’s degree","Data Scientist","4-5"
"9539",2249,"Q13_Part_1","jupyter",21,10,20,"Male","35-39","Turkey","Bachelor’s degree","Data Scientist","10-15"
"9540",2249,"Q13_Part_1","ipython",22,10,20,"Male","35-39","Turkey","Bachelor’s degree","Data Scientist","10-15"
"9541",2249,"Q16_Part_2","r",17,10,20,"Male","35-39","Turkey","Bachelor’s degree","Data Scientist","10-15"
"9542",2249,"Q16_Part_3","sql",19,10,20,"Male","35-39","Turkey","Bachelor’s degree","Data Scientist","10-15"
"9543",2250,"Q13_Part_1","jupyter",21,50,60,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","2-3"
"9544",2250,"Q13_Part_1","ipython",22,50,60,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","2-3"
"9545",2250,"Q13_Part_13","spyder",24,50,60,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","2-3"
"9546",2250,"Q16_Part_1","python",16,50,60,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","2-3"
"9547",2250,"Q16_Part_2","r",17,50,60,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","2-3"
"9548",2250,"Q16_Part_3","sql",19,50,60,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","2-3"
"9549",2251,"Q13_Part_1","jupyter",21,10,20,"Male","30-34","Colombia","Doctoral degree","Data Scientist","5-10"
"9550",2251,"Q13_Part_1","ipython",22,10,20,"Male","30-34","Colombia","Doctoral degree","Data Scientist","5-10"
"9551",2251,"Q13_Part_7","matlab",12,10,20,"Male","30-34","Colombia","Doctoral degree","Data Scientist","5-10"
"9552",2251,"Q16_Part_1","python",16,10,20,"Male","30-34","Colombia","Doctoral degree","Data Scientist","5-10"
"9553",2251,"Q16_Part_2","r",17,10,20,"Male","30-34","Colombia","Doctoral degree","Data Scientist","5-10"
"9554",2252,"Q13_Part_1","jupyter",21,0,10,"Male","22-24","Spain","Bachelor’s degree","Data Scientist","0-1"
"9555",2252,"Q13_Part_1","ipython",22,0,10,"Male","22-24","Spain","Bachelor’s degree","Data Scientist","0-1"
"9556",2252,"Q13_Part_7","matlab",12,0,10,"Male","22-24","Spain","Bachelor’s degree","Data Scientist","0-1"
"9557",2252,"Q13_Part_13","spyder",24,0,10,"Male","22-24","Spain","Bachelor’s degree","Data Scientist","0-1"
"9558",2252,"Q16_Part_1","python",16,0,10,"Male","22-24","Spain","Bachelor’s degree","Data Scientist","0-1"
"9559",2252,"Q16_Part_2","r",17,0,10,"Male","22-24","Spain","Bachelor’s degree","Data Scientist","0-1"
"9560",2252,"Q16_Part_9","matlab",12,0,10,"Male","22-24","Spain","Bachelor’s degree","Data Scientist","0-1"
"9561",2253,"Q13_Part_1","jupyter",21,20,30,"Male","35-39","Other","Professional degree","Data Scientist","5-10"
"9562",2253,"Q13_Part_1","ipython",22,20,30,"Male","35-39","Other","Professional degree","Data Scientist","5-10"
"9563",2253,"Q13_Part_7","matlab",12,20,30,"Male","35-39","Other","Professional degree","Data Scientist","5-10"
"9564",2253,"Q13_Part_13","spyder",24,20,30,"Male","35-39","Other","Professional degree","Data Scientist","5-10"
"9565",2253,"Q16_Part_1","python",16,20,30,"Male","35-39","Other","Professional degree","Data Scientist","5-10"
"9566",2253,"Q16_Part_2","r",17,20,30,"Male","35-39","Other","Professional degree","Data Scientist","5-10"
"9567",2253,"Q16_Part_3","sql",19,20,30,"Male","35-39","Other","Professional degree","Data Scientist","5-10"
"9568",2253,"Q16_Part_9","matlab",12,20,30,"Male","35-39","Other","Professional degree","Data Scientist","5-10"
"9569",2254,"Q13_Part_1","jupyter",21,100,125,"Male","30-34","Russia","Doctoral degree","Data Scientist","5-10"
"9570",2254,"Q13_Part_1","ipython",22,100,125,"Male","30-34","Russia","Doctoral degree","Data Scientist","5-10"
"9571",2254,"Q16_Part_1","python",16,100,125,"Male","30-34","Russia","Doctoral degree","Data Scientist","5-10"
"9572",2254,"Q16_Part_3","sql",19,100,125,"Male","30-34","Russia","Doctoral degree","Data Scientist","5-10"
"9573",2255,"Q13_Part_1","jupyter",21,0,10,"Male","35-39","United States of America","Doctoral degree","Data Scientist","1-2"
"9574",2255,"Q13_Part_1","ipython",22,0,10,"Male","35-39","United States of America","Doctoral degree","Data Scientist","1-2"
"9575",2255,"Q16_Part_1","python",16,0,10,"Male","35-39","United States of America","Doctoral degree","Data Scientist","1-2"
"9576",2255,"Q16_Part_2","r",17,0,10,"Male","35-39","United States of America","Doctoral degree","Data Scientist","1-2"
"9577",2255,"Q16_Part_3","sql",19,0,10,"Male","35-39","United States of America","Doctoral degree","Data Scientist","1-2"
"9578",2256,"Q13_Part_1","jupyter",21,80,90,"Female","35-39","Australia","Doctoral degree","Data Scientist","2-3"
"9579",2256,"Q13_Part_1","ipython",22,80,90,"Female","35-39","Australia","Doctoral degree","Data Scientist","2-3"
"9580",2256,"Q16_Part_1","python",16,80,90,"Female","35-39","Australia","Doctoral degree","Data Scientist","2-3"
"9581",2256,"Q16_Part_2","r",17,80,90,"Female","35-39","Australia","Doctoral degree","Data Scientist","2-3"
"9582",2256,"Q16_Part_3","sql",19,80,90,"Female","35-39","Australia","Doctoral degree","Data Scientist","2-3"
"9583",2257,"Q13_Part_1","jupyter",21,70,80,"Male","30-34","Sweden","Doctoral degree","Data Scientist","2-3"
"9584",2257,"Q13_Part_1","ipython",22,70,80,"Male","30-34","Sweden","Doctoral degree","Data Scientist","2-3"
"9585",2257,"Q16_Part_1","python",16,70,80,"Male","30-34","Sweden","Doctoral degree","Data Scientist","2-3"
"9586",2257,"Q16_Part_3","sql",19,70,80,"Male","30-34","Sweden","Doctoral degree","Data Scientist","2-3"
"9587",2258,"Q13_Part_1","jupyter",21,80,90,"Male","25-29","Switzerland","Master’s degree","Data Scientist","0-1"
"9588",2258,"Q13_Part_1","ipython",22,80,90,"Male","25-29","Switzerland","Master’s degree","Data Scientist","0-1"
"9589",2258,"Q13_Part_3","pycharm",23,80,90,"Male","25-29","Switzerland","Master’s degree","Data Scientist","0-1"
"9590",2258,"Q13_Part_7","matlab",12,80,90,"Male","25-29","Switzerland","Master’s degree","Data Scientist","0-1"
"9591",2258,"Q16_Part_1","python",16,80,90,"Male","25-29","Switzerland","Master’s degree","Data Scientist","0-1"
"9592",2260,"Q13_Part_1","jupyter",21,40,50,"Male","22-24","Japan","Bachelor’s degree","Data Scientist","0-1"
"9593",2260,"Q13_Part_1","ipython",22,40,50,"Male","22-24","Japan","Bachelor’s degree","Data Scientist","0-1"
"9594",2260,"Q13_Part_3","pycharm",23,40,50,"Male","22-24","Japan","Bachelor’s degree","Data Scientist","0-1"
"9595",2260,"Q16_Part_1","python",16,40,50,"Male","22-24","Japan","Bachelor’s degree","Data Scientist","0-1"
"9596",2260,"Q16_Part_3","sql",19,40,50,"Male","22-24","Japan","Bachelor’s degree","Data Scientist","0-1"
"9597",2261,"Q13_Part_1","jupyter",21,20,30,"Male","25-29","Russia","Master’s degree","Data Scientist","2-3"
"9598",2261,"Q13_Part_1","ipython",22,20,30,"Male","25-29","Russia","Master’s degree","Data Scientist","2-3"
"9599",2261,"Q16_Part_1","python",16,20,30,"Male","25-29","Russia","Master’s degree","Data Scientist","2-3"
"9600",2261,"Q16_Part_3","sql",19,20,30,"Male","25-29","Russia","Master’s degree","Data Scientist","2-3"
"9601",2262,"Q13_Part_1","jupyter",21,125,150,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9602",2262,"Q13_Part_1","ipython",22,125,150,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9603",2262,"Q13_Part_3","pycharm",23,125,150,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9604",2262,"Q16_Part_1","python",16,125,150,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9605",2262,"Q16_Part_3","sql",19,125,150,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9606",2263,"Q13_Part_1","jupyter",21,40,50,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"9607",2263,"Q13_Part_1","ipython",22,40,50,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"9608",2263,"Q13_Part_3","pycharm",23,40,50,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"9609",2263,"Q13_Part_13","spyder",24,40,50,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"9610",2263,"Q16_Part_1","python",16,40,50,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"9611",2263,"Q16_Part_2","r",17,40,50,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"9612",2263,"Q16_Part_3","sql",19,40,50,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"9613",2264,"Q13_Part_1","jupyter",21,125,150,"Male","30-34","United States of America","Bachelor’s degree","Data Scientist","4-5"
"9614",2264,"Q13_Part_1","ipython",22,125,150,"Male","30-34","United States of America","Bachelor’s degree","Data Scientist","4-5"
"9615",2264,"Q16_Part_1","python",16,125,150,"Male","30-34","United States of America","Bachelor’s degree","Data Scientist","4-5"
"9616",2264,"Q16_Part_2","r",17,125,150,"Male","30-34","United States of America","Bachelor’s degree","Data Scientist","4-5"
"9617",2264,"Q16_Part_3","sql",19,125,150,"Male","30-34","United States of America","Bachelor’s degree","Data Scientist","4-5"
"9618",2265,"Q13_Part_1","jupyter",21,80,90,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"9619",2265,"Q13_Part_1","ipython",22,80,90,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"9620",2265,"Q13_Part_3","pycharm",23,80,90,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"9621",2265,"Q16_Part_1","python",16,80,90,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"9622",2265,"Q16_Part_2","r",17,80,90,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"9623",2266,"Q13_Part_1","jupyter",21,150,200,"Male","55-59","United States of America","Master’s degree","Data Scientist","1-2"
"9624",2266,"Q13_Part_1","ipython",22,150,200,"Male","55-59","United States of America","Master’s degree","Data Scientist","1-2"
"9625",2266,"Q13_Part_3","pycharm",23,150,200,"Male","55-59","United States of America","Master’s degree","Data Scientist","1-2"
"9626",2266,"Q16_Part_1","python",16,150,200,"Male","55-59","United States of America","Master’s degree","Data Scientist","1-2"
"9627",2266,"Q16_Part_3","sql",19,150,200,"Male","55-59","United States of America","Master’s degree","Data Scientist","1-2"
"9628",2267,"Q13_Part_1","jupyter",21,10,20,"Male","45-49","Russia","Master’s degree","Data Scientist","0-1"
"9629",2267,"Q13_Part_1","ipython",22,10,20,"Male","45-49","Russia","Master’s degree","Data Scientist","0-1"
"9630",2267,"Q13_Part_3","pycharm",23,10,20,"Male","45-49","Russia","Master’s degree","Data Scientist","0-1"
"9631",2267,"Q16_Part_1","python",16,10,20,"Male","45-49","Russia","Master’s degree","Data Scientist","0-1"
"9632",2267,"Q16_Part_3","sql",19,10,20,"Male","45-49","Russia","Master’s degree","Data Scientist","0-1"
"9633",2268,"Q13_Part_1","jupyter",21,70,80,"Male","30-34","Japan","Master’s degree","Data Scientist","5-10"
"9634",2268,"Q13_Part_1","ipython",22,70,80,"Male","30-34","Japan","Master’s degree","Data Scientist","5-10"
"9635",2268,"Q16_Part_1","python",16,70,80,"Male","30-34","Japan","Master’s degree","Data Scientist","5-10"
"9636",2268,"Q16_Part_2","r",17,70,80,"Male","30-34","Japan","Master’s degree","Data Scientist","5-10"
"9637",2269,"Q13_Part_1","jupyter",21,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","2-3"
"9638",2269,"Q13_Part_1","ipython",22,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","2-3"
"9639",2269,"Q13_Part_13","spyder",24,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","2-3"
"9640",2269,"Q16_Part_1","python",16,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","2-3"
"9641",2269,"Q16_Part_2","r",17,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","2-3"
"9642",2269,"Q16_Part_3","sql",19,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","2-3"
"9643",2270,"Q13_Part_1","jupyter",21,20,30,"Male","25-29","Brazil","Doctoral degree","Data Scientist","3-4"
"9644",2270,"Q13_Part_1","ipython",22,20,30,"Male","25-29","Brazil","Doctoral degree","Data Scientist","3-4"
"9645",2270,"Q13_Part_3","pycharm",23,20,30,"Male","25-29","Brazil","Doctoral degree","Data Scientist","3-4"
"9646",2270,"Q16_Part_1","python",16,20,30,"Male","25-29","Brazil","Doctoral degree","Data Scientist","3-4"
"9647",2271,"Q13_Part_1","jupyter",21,100,125,"Male","40-44","United States of America","Master’s degree","Data Scientist","0-1"
"9648",2271,"Q13_Part_1","ipython",22,100,125,"Male","40-44","United States of America","Master’s degree","Data Scientist","0-1"
"9649",2271,"Q13_Part_3","pycharm",23,100,125,"Male","40-44","United States of America","Master’s degree","Data Scientist","0-1"
"9650",2271,"Q16_Part_1","python",16,100,125,"Male","40-44","United States of America","Master’s degree","Data Scientist","0-1"
"9651",2271,"Q16_Part_2","r",17,100,125,"Male","40-44","United States of America","Master’s degree","Data Scientist","0-1"
"9652",2271,"Q16_Part_3","sql",19,100,125,"Male","40-44","United States of America","Master’s degree","Data Scientist","0-1"
"9653",2272,"Q13_Part_1","jupyter",21,70,80,"Male","30-34","Australia","Bachelor’s degree","Data Scientist","0-1"
"9654",2272,"Q13_Part_1","ipython",22,70,80,"Male","30-34","Australia","Bachelor’s degree","Data Scientist","0-1"
"9655",2272,"Q16_Part_1","python",16,70,80,"Male","30-34","Australia","Bachelor’s degree","Data Scientist","0-1"
"9656",2272,"Q16_Part_2","r",17,70,80,"Male","30-34","Australia","Bachelor’s degree","Data Scientist","0-1"
"9657",2273,"Q13_Part_1","jupyter",21,40,50,"Male","25-29","Brazil","Master’s degree","Data Scientist","5-10"
"9658",2273,"Q13_Part_1","ipython",22,40,50,"Male","25-29","Brazil","Master’s degree","Data Scientist","5-10"
"9659",2273,"Q16_Part_1","python",16,40,50,"Male","25-29","Brazil","Master’s degree","Data Scientist","5-10"
"9660",2273,"Q16_Part_2","r",17,40,50,"Male","25-29","Brazil","Master’s degree","Data Scientist","5-10"
"9661",2273,"Q16_Part_3","sql",19,40,50,"Male","25-29","Brazil","Master’s degree","Data Scientist","5-10"
"9662",2273,"Q16_Part_16","stata",25,40,50,"Male","25-29","Brazil","Master’s degree","Data Scientist","5-10"
"9663",2275,"Q13_Part_1","jupyter",21,10,20,"Male","22-24","Other","Master’s degree","Data Scientist","0-1"
"9664",2275,"Q13_Part_1","ipython",22,10,20,"Male","22-24","Other","Master’s degree","Data Scientist","0-1"
"9665",2275,"Q13_Part_3","pycharm",23,10,20,"Male","22-24","Other","Master’s degree","Data Scientist","0-1"
"9666",2275,"Q16_Part_1","python",16,10,20,"Male","22-24","Other","Master’s degree","Data Scientist","0-1"
"9667",2275,"Q16_Part_2","r",17,10,20,"Male","22-24","Other","Master’s degree","Data Scientist","0-1"
"9668",2276,"Q13_Part_1","jupyter",21,125,150,"Male","40-44","United States of America","Master’s degree","Data Scientist","15-20"
"9669",2276,"Q13_Part_1","ipython",22,125,150,"Male","40-44","United States of America","Master’s degree","Data Scientist","15-20"
"9670",2276,"Q13_Part_13","spyder",24,125,150,"Male","40-44","United States of America","Master’s degree","Data Scientist","15-20"
"9671",2276,"Q16_Part_1","python",16,125,150,"Male","40-44","United States of America","Master’s degree","Data Scientist","15-20"
"9672",2276,"Q16_Part_3","sql",19,125,150,"Male","40-44","United States of America","Master’s degree","Data Scientist","15-20"
"9673",2277,"Q13_Part_1","jupyter",21,70,80,"Male","70-79","United States of America","Doctoral degree","Data Scientist","10-15"
"9674",2277,"Q13_Part_1","ipython",22,70,80,"Male","70-79","United States of America","Doctoral degree","Data Scientist","10-15"
"9675",2277,"Q13_Part_7","matlab",12,70,80,"Male","70-79","United States of America","Doctoral degree","Data Scientist","10-15"
"9676",2277,"Q16_Part_1","python",16,70,80,"Male","70-79","United States of America","Doctoral degree","Data Scientist","10-15"
"9677",2277,"Q16_Part_2","r",17,70,80,"Male","70-79","United States of America","Doctoral degree","Data Scientist","10-15"
"9678",2277,"Q16_Part_3","sql",19,70,80,"Male","70-79","United States of America","Doctoral degree","Data Scientist","10-15"
"9679",2278,"Q13_Part_1","jupyter",21,150,200,"Male","35-39","United States of America","Master’s degree","Data Scientist","2-3"
"9680",2278,"Q13_Part_1","ipython",22,150,200,"Male","35-39","United States of America","Master’s degree","Data Scientist","2-3"
"9681",2278,"Q13_Part_3","pycharm",23,150,200,"Male","35-39","United States of America","Master’s degree","Data Scientist","2-3"
"9682",2278,"Q13_Part_13","spyder",24,150,200,"Male","35-39","United States of America","Master’s degree","Data Scientist","2-3"
"9683",2278,"Q16_Part_1","python",16,150,200,"Male","35-39","United States of America","Master’s degree","Data Scientist","2-3"
"9684",2280,"Q13_Part_1","jupyter",21,125,150,"Male","25-29","United States of America","Master’s degree","Data Scientist","3-4"
"9685",2280,"Q13_Part_1","ipython",22,125,150,"Male","25-29","United States of America","Master’s degree","Data Scientist","3-4"
"9686",2280,"Q16_Part_1","python",16,125,150,"Male","25-29","United States of America","Master’s degree","Data Scientist","3-4"
"9687",2280,"Q16_Part_2","r",17,125,150,"Male","25-29","United States of America","Master’s degree","Data Scientist","3-4"
"9688",2280,"Q16_Part_3","sql",19,125,150,"Male","25-29","United States of America","Master’s degree","Data Scientist","3-4"
"9689",2282,"Q13_Part_1","jupyter",21,60,70,"Male","45-49","Australia","Master’s degree","Data Scientist","2-3"
"9690",2282,"Q13_Part_1","ipython",22,60,70,"Male","45-49","Australia","Master’s degree","Data Scientist","2-3"
"9691",2282,"Q16_Part_1","python",16,60,70,"Male","45-49","Australia","Master’s degree","Data Scientist","2-3"
"9692",2282,"Q16_Part_2","r",17,60,70,"Male","45-49","Australia","Master’s degree","Data Scientist","2-3"
"9693",2283,"Q13_Part_1","jupyter",21,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"9694",2283,"Q13_Part_1","ipython",22,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"9695",2283,"Q16_Part_1","python",16,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"9696",2284,"Q13_Part_1","jupyter",21,150,200,"Male","35-39","United States of America","Doctoral degree","Data Scientist","2-3"
"9697",2284,"Q13_Part_1","ipython",22,150,200,"Male","35-39","United States of America","Doctoral degree","Data Scientist","2-3"
"9698",2284,"Q13_Part_3","pycharm",23,150,200,"Male","35-39","United States of America","Doctoral degree","Data Scientist","2-3"
"9699",2284,"Q16_Part_1","python",16,150,200,"Male","35-39","United States of America","Doctoral degree","Data Scientist","2-3"
"9700",2284,"Q16_Part_3","sql",19,150,200,"Male","35-39","United States of America","Doctoral degree","Data Scientist","2-3"
"9701",2285,"Q13_Part_1","jupyter",21,10,20,"Male","22-24","Russia","Master’s degree","Data Scientist","0-1"
"9702",2285,"Q13_Part_1","ipython",22,10,20,"Male","22-24","Russia","Master’s degree","Data Scientist","0-1"
"9703",2285,"Q13_Part_13","spyder",24,10,20,"Male","22-24","Russia","Master’s degree","Data Scientist","0-1"
"9704",2285,"Q16_Part_1","python",16,10,20,"Male","22-24","Russia","Master’s degree","Data Scientist","0-1"
"9705",2285,"Q16_Part_3","sql",19,10,20,"Male","22-24","Russia","Master’s degree","Data Scientist","0-1"
"9706",2286,"Q13_Part_1","jupyter",21,70,80,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9707",2286,"Q13_Part_1","ipython",22,70,80,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9708",2286,"Q13_Part_7","matlab",12,70,80,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9709",2286,"Q13_Part_13","spyder",24,70,80,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9710",2286,"Q16_Part_1","python",16,70,80,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9711",2286,"Q16_Part_2","r",17,70,80,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9712",2286,"Q16_Part_3","sql",19,70,80,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9713",2287,"Q13_Part_1","jupyter",21,40,50,"Male","30-34","United States of America","Master’s degree","Data Scientist","0-1"
"9714",2287,"Q13_Part_1","ipython",22,40,50,"Male","30-34","United States of America","Master’s degree","Data Scientist","0-1"
"9715",2287,"Q16_Part_1","python",16,40,50,"Male","30-34","United States of America","Master’s degree","Data Scientist","0-1"
"9716",2287,"Q16_Part_2","r",17,40,50,"Male","30-34","United States of America","Master’s degree","Data Scientist","0-1"
"9717",2288,"Q13_Part_1","jupyter",21,60,70,"Male","35-39","Colombia","Master’s degree","Data Scientist","0-1"
"9718",2288,"Q13_Part_1","ipython",22,60,70,"Male","35-39","Colombia","Master’s degree","Data Scientist","0-1"
"9719",2288,"Q13_Part_7","matlab",12,60,70,"Male","35-39","Colombia","Master’s degree","Data Scientist","0-1"
"9720",2288,"Q13_Part_13","spyder",24,60,70,"Male","35-39","Colombia","Master’s degree","Data Scientist","0-1"
"9721",2288,"Q16_Part_1","python",16,60,70,"Male","35-39","Colombia","Master’s degree","Data Scientist","0-1"
"9722",2288,"Q16_Part_2","r",17,60,70,"Male","35-39","Colombia","Master’s degree","Data Scientist","0-1"
"9723",2289,"Q13_Part_1","jupyter",21,125,150,"Female","50-54","United States of America","Doctoral degree","Data Scientist","20-25"
"9724",2289,"Q13_Part_1","ipython",22,125,150,"Female","50-54","United States of America","Doctoral degree","Data Scientist","20-25"
"9725",2289,"Q13_Part_3","pycharm",23,125,150,"Female","50-54","United States of America","Doctoral degree","Data Scientist","20-25"
"9726",2289,"Q13_Part_7","matlab",12,125,150,"Female","50-54","United States of America","Doctoral degree","Data Scientist","20-25"
"9727",2289,"Q13_Part_13","spyder",24,125,150,"Female","50-54","United States of America","Doctoral degree","Data Scientist","20-25"
"9728",2289,"Q16_Part_1","python",16,125,150,"Female","50-54","United States of America","Doctoral degree","Data Scientist","20-25"
"9729",2290,"Q13_Part_1","jupyter",21,90,100,"Male","30-34","Australia","Master’s degree","Data Scientist","1-2"
"9730",2290,"Q13_Part_1","ipython",22,90,100,"Male","30-34","Australia","Master’s degree","Data Scientist","1-2"
"9731",2290,"Q13_Part_7","matlab",12,90,100,"Male","30-34","Australia","Master’s degree","Data Scientist","1-2"
"9732",2290,"Q13_Part_13","spyder",24,90,100,"Male","30-34","Australia","Master’s degree","Data Scientist","1-2"
"9733",2290,"Q16_Part_1","python",16,90,100,"Male","30-34","Australia","Master’s degree","Data Scientist","1-2"
"9734",2291,"Q13_Part_1","jupyter",21,0,10,"Male","25-29","Argentina","Bachelor’s degree","Data Scientist","0-1"
"9735",2291,"Q13_Part_1","ipython",22,0,10,"Male","25-29","Argentina","Bachelor’s degree","Data Scientist","0-1"
"9736",2291,"Q16_Part_1","python",16,0,10,"Male","25-29","Argentina","Bachelor’s degree","Data Scientist","0-1"
"9737",2292,"Q13_Part_1","jupyter",21,100,125,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9738",2292,"Q13_Part_1","ipython",22,100,125,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9739",2292,"Q13_Part_3","pycharm",23,100,125,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9740",2292,"Q16_Part_1","python",16,100,125,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9741",2292,"Q16_Part_3","sql",19,100,125,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9742",2293,"Q13_Part_1","jupyter",21,125,150,"Female","35-39","United States of America","Master’s degree","Data Scientist","10-15"
"9743",2293,"Q13_Part_1","ipython",22,125,150,"Female","35-39","United States of America","Master’s degree","Data Scientist","10-15"
"9744",2293,"Q13_Part_3","pycharm",23,125,150,"Female","35-39","United States of America","Master’s degree","Data Scientist","10-15"
"9745",2293,"Q13_Part_13","spyder",24,125,150,"Female","35-39","United States of America","Master’s degree","Data Scientist","10-15"
"9746",2293,"Q16_Part_1","python",16,125,150,"Female","35-39","United States of America","Master’s degree","Data Scientist","10-15"
"9747",2293,"Q16_Part_2","r",17,125,150,"Female","35-39","United States of America","Master’s degree","Data Scientist","10-15"
"9748",2293,"Q16_Part_3","sql",19,125,150,"Female","35-39","United States of America","Master’s degree","Data Scientist","10-15"
"9749",2294,"Q13_Part_1","jupyter",21,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9750",2294,"Q13_Part_1","ipython",22,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9751",2294,"Q13_Part_13","spyder",24,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9752",2294,"Q16_Part_1","python",16,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9753",2294,"Q16_Part_3","sql",19,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9754",2294,"Q16_Part_16","stata",25,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"9755",2295,"Q13_Part_1","jupyter",21,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","3-4"
"9756",2295,"Q13_Part_1","ipython",22,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","3-4"
"9757",2295,"Q13_Part_3","pycharm",23,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","3-4"
"9758",2295,"Q16_Part_1","python",16,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","3-4"
"9759",2295,"Q16_Part_3","sql",19,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","3-4"
"9760",2296,"Q13_Part_1","jupyter",21,80,90,"Male","35-39","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"9761",2296,"Q13_Part_1","ipython",22,80,90,"Male","35-39","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"9762",2296,"Q13_Part_3","pycharm",23,80,90,"Male","35-39","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"9763",2296,"Q13_Part_7","matlab",12,80,90,"Male","35-39","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"9764",2296,"Q16_Part_1","python",16,80,90,"Male","35-39","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"9765",2296,"Q16_Part_2","r",17,80,90,"Male","35-39","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"9766",2296,"Q16_Part_3","sql",19,80,90,"Male","35-39","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
