"","id","q","ans","key_skills_id","min_salary","max_salary","gender","age","location","education","title","experience"
"3033",1522,"Q16_Part_1","python",16,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3034",1523,"Q13_Part_7","matlab",12,100,125,"Male","25-29","United States of America","Bachelor’s degree","Data Scientist","0-1"
"3035",1523,"Q16_Part_1","python",16,100,125,"Male","25-29","United States of America","Bachelor’s degree","Data Scientist","0-1"
"3036",1523,"Q16_Part_2","r",17,100,125,"Male","25-29","United States of America","Bachelor’s degree","Data Scientist","0-1"
"3037",1523,"Q16_Part_3","sql",19,100,125,"Male","25-29","United States of America","Bachelor’s degree","Data Scientist","0-1"
"3038",1524,"Q13_Part_7","matlab",12,70,80,"Female","22-24","United States of America","Bachelor’s degree","Data Scientist","1-2"
"3039",1524,"Q16_Part_1","python",16,70,80,"Female","22-24","United States of America","Bachelor’s degree","Data Scientist","1-2"
"3040",1524,"Q16_Part_9","matlab",12,70,80,"Female","22-24","United States of America","Bachelor’s degree","Data Scientist","1-2"
"3041",1525,"Q16_Part_2","r",17,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3042",1527,"Q16_Part_1","python",16,80,90,"Female","55-59","Germany","Master’s degree","Data Scientist","2-3"
"3043",1527,"Q16_Part_2","r",17,80,90,"Female","55-59","Germany","Master’s degree","Data Scientist","2-3"
"3044",1528,"Q16_Part_1","python",16,20,30,"Female","22-24","India","Bachelor’s degree","Data Scientist","1-2"
"3045",1528,"Q16_Part_3","sql",19,20,30,"Female","22-24","India","Bachelor’s degree","Data Scientist","1-2"
"3046",1529,"Q16_Part_1","python",16,50,60,"Male","25-29","Japan","Master’s degree","Data Scientist","3-4"
"3047",1530,"Q16_Part_1","python",16,40,50,"Male","55-59","Brazil","Master’s degree","Data Scientist","0-1"
"3048",1530,"Q16_Part_2","r",17,40,50,"Male","55-59","Brazil","Master’s degree","Data Scientist","0-1"
"3049",1531,"Q16_Part_1","python",16,40,50,"Male","30-34","Netherlands","Master’s degree","Data Scientist","0-1"
"3050",1531,"Q16_Part_2","r",17,40,50,"Male","30-34","Netherlands","Master’s degree","Data Scientist","0-1"
"3051",1531,"Q16_Part_3","sql",19,40,50,"Male","30-34","Netherlands","Master’s degree","Data Scientist","0-1"
"3052",1532,"Q16_Part_1","python",16,90,100,"Female","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3053",1532,"Q16_Part_2","r",17,90,100,"Female","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3054",1532,"Q16_Part_3","sql",19,90,100,"Female","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3055",1533,"Q16_Part_2","r",17,200,250,"Male","30-34","Other","Professional degree","Data Scientist","4-5"
"3056",1533,"Q16_Part_3","sql",19,200,250,"Male","30-34","Other","Professional degree","Data Scientist","4-5"
"3057",1534,"Q16_Part_1","python",16,80,90,"Female","30-34","United States of America","Doctoral degree","Data Scientist","1-2"
"3058",1534,"Q16_Part_2","r",17,80,90,"Female","30-34","United States of America","Doctoral degree","Data Scientist","1-2"
"3059",1534,"Q16_Part_3","sql",19,80,90,"Female","30-34","United States of America","Doctoral degree","Data Scientist","1-2"
"3060",1537,"Q16_Part_1","python",16,100,125,"Male","30-34","United States of America","Master’s degree","Data Scientist","0-1"
"3061",1538,"Q16_Part_1","python",16,20,30,"Male","30-34","Russia","Professional degree","Data Scientist","5-10"
"3062",1538,"Q16_Part_2","r",17,20,30,"Male","30-34","Russia","Professional degree","Data Scientist","5-10"
"3063",1539,"Q16_Part_1","python",16,60,70,"Male","25-29","Germany","Doctoral degree","Data Scientist","0-1"
"3064",1540,"Q13_Part_7","matlab",12,90,100,"Male","25-29","Denmark","Master’s degree","Data Scientist","0-1"
"3065",1540,"Q16_Part_1","python",16,90,100,"Male","25-29","Denmark","Master’s degree","Data Scientist","0-1"
"3066",1540,"Q16_Part_3","sql",19,90,100,"Male","25-29","Denmark","Master’s degree","Data Scientist","0-1"
"3067",1541,"Q13_Part_7","matlab",12,50,60,"Female","25-29","Singapore","Doctoral degree","Data Scientist","0-1"
"3068",1541,"Q16_Part_1","python",16,50,60,"Female","25-29","Singapore","Doctoral degree","Data Scientist","0-1"
"3069",1542,"Q16_Part_1","python",16,150,200,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3070",1542,"Q16_Part_2","r",17,150,200,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3071",1542,"Q16_Part_3","sql",19,150,200,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3072",1543,"Q16_Part_1","python",16,40,50,"Male","25-29","Spain","Master’s degree","Data Scientist","1-2"
"3073",1543,"Q16_Part_2","r",17,40,50,"Male","25-29","Spain","Master’s degree","Data Scientist","1-2"
"3074",1543,"Q16_Part_3","sql",19,40,50,"Male","25-29","Spain","Master’s degree","Data Scientist","1-2"
"3075",1544,"Q13_Part_7","matlab",12,100,125,"Female","25-29","United States of America","Master’s degree","Data Scientist","4-5"
"3076",1544,"Q16_Part_1","python",16,100,125,"Female","25-29","United States of America","Master’s degree","Data Scientist","4-5"
"3077",1544,"Q16_Part_2","r",17,100,125,"Female","25-29","United States of America","Master’s degree","Data Scientist","4-5"
"3078",1544,"Q16_Part_3","sql",19,100,125,"Female","25-29","United States of America","Master’s degree","Data Scientist","4-5"
"3079",1544,"Q16_Part_9","matlab",12,100,125,"Female","25-29","United States of America","Master’s degree","Data Scientist","4-5"
"3080",1545,"Q13_Part_7","matlab",12,0,10,"Male","22-24","India","Bachelor’s degree","Data Scientist","1-2"
"3081",1545,"Q16_Part_1","python",16,0,10,"Male","22-24","India","Bachelor’s degree","Data Scientist","1-2"
"3082",1545,"Q16_Part_2","r",17,0,10,"Male","22-24","India","Bachelor’s degree","Data Scientist","1-2"
"3083",1546,"Q16_Part_1","python",16,60,70,"Male","22-24","United States of America","Master’s degree","Data Scientist","0-1"
"3084",1546,"Q16_Part_2","r",17,60,70,"Male","22-24","United States of America","Master’s degree","Data Scientist","0-1"
"3085",1547,"Q16_Part_1","python",16,90,100,"Female","30-34","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","2-3"
"3086",1547,"Q16_Part_3","sql",19,90,100,"Female","30-34","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","2-3"
"3087",1548,"Q16_Part_1","python",16,40,50,"Male","18-21","United States of America","Bachelor’s degree","Data Scientist","0-1"
"3088",1548,"Q16_Part_2","r",17,40,50,"Male","18-21","United States of America","Bachelor’s degree","Data Scientist","0-1"
"3089",1549,"Q16_Part_1","python",16,90,100,"Male","30-34","United States of America","Master’s degree","Data Scientist","5-10"
"3090",1549,"Q16_Part_2","r",17,90,100,"Male","30-34","United States of America","Master’s degree","Data Scientist","5-10"
"3091",1549,"Q16_Part_3","sql",19,90,100,"Male","30-34","United States of America","Master’s degree","Data Scientist","5-10"
"3092",1550,"Q16_Part_1","python",16,125,150,"Male","55-59","United States of America","Master’s degree","Data Scientist","4-5"
"3093",1552,"Q16_Part_1","python",16,30,40,"Female","25-29","Malaysia","Master’s degree","Data Scientist","3-4"
"3094",1552,"Q16_Part_2","r",17,30,40,"Female","25-29","Malaysia","Master’s degree","Data Scientist","3-4"
"3095",1552,"Q16_Part_3","sql",19,30,40,"Female","25-29","Malaysia","Master’s degree","Data Scientist","3-4"
"3096",1553,"Q16_Part_1","python",16,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","5-10"
"3097",1553,"Q16_Part_3","sql",19,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","5-10"
"3098",1554,"Q13_Part_7","matlab",12,0,10,"Male","30-34","Portugal","Master’s degree","Data Scientist","0-1"
"3099",1554,"Q16_Part_1","python",16,0,10,"Male","30-34","Portugal","Master’s degree","Data Scientist","0-1"
"3100",1554,"Q16_Part_2","r",17,0,10,"Male","30-34","Portugal","Master’s degree","Data Scientist","0-1"
"3101",1554,"Q16_Part_3","sql",19,0,10,"Male","30-34","Portugal","Master’s degree","Data Scientist","0-1"
"3102",1555,"Q13_Part_7","matlab",12,250,300,"Male","40-44","Switzerland","Master’s degree","Data Scientist","15-20"
"3103",1555,"Q16_Part_1","python",16,250,300,"Male","40-44","Switzerland","Master’s degree","Data Scientist","15-20"
"3104",1555,"Q16_Part_2","r",17,250,300,"Male","40-44","Switzerland","Master’s degree","Data Scientist","15-20"
"3105",1556,"Q16_Part_1","python",16,20,30,"Male","25-29","Spain","Master’s degree","Data Scientist","0-1"
"3106",1556,"Q16_Part_3","sql",19,20,30,"Male","25-29","Spain","Master’s degree","Data Scientist","0-1"
"3107",1557,"Q16_Part_1","python",16,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3108",1557,"Q16_Part_3","sql",19,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3109",1558,"Q16_Part_1","python",16,20,30,"Male","25-29","Belgium","Doctoral degree","Data Scientist","4-5"
"3110",1558,"Q16_Part_2","r",17,20,30,"Male","25-29","Belgium","Doctoral degree","Data Scientist","4-5"
"3111",1559,"Q16_Part_1","python",16,40,50,"Prefer not to say","25-29","I do not wish to disclose my location","Master’s degree","Data Scientist","1-2"
"3112",1559,"Q16_Part_3","sql",19,40,50,"Prefer not to say","25-29","I do not wish to disclose my location","Master’s degree","Data Scientist","1-2"
"3113",1560,"Q16_Part_1","python",16,100,125,"Male","30-34","United States of America","Doctoral degree","Data Scientist","3-4"
"3114",1560,"Q16_Part_3","sql",19,100,125,"Male","30-34","United States of America","Doctoral degree","Data Scientist","3-4"
"3115",1561,"Q16_Part_1","python",16,200,250,"Female","50-54","United States of America","Master’s degree","Data Scientist","5-10"
"3116",1561,"Q16_Part_2","r",17,200,250,"Female","50-54","United States of America","Master’s degree","Data Scientist","5-10"
"3117",1561,"Q16_Part_3","sql",19,200,250,"Female","50-54","United States of America","Master’s degree","Data Scientist","5-10"
"3118",1562,"Q16_Part_1","python",16,150,200,"Male","45-49","United States of America","Master’s degree","Data Scientist","5-10"
"3119",1562,"Q16_Part_2","r",17,150,200,"Male","45-49","United States of America","Master’s degree","Data Scientist","5-10"
"3120",1562,"Q16_Part_3","sql",19,150,200,"Male","45-49","United States of America","Master’s degree","Data Scientist","5-10"
"3121",1563,"Q13_Part_7","matlab",12,40,50,"Male","25-29","Poland","Master’s degree","Data Scientist","2-3"
"3122",1563,"Q16_Part_2","r",17,40,50,"Male","25-29","Poland","Master’s degree","Data Scientist","2-3"
"3123",1564,"Q16_Part_1","python",16,100,125,"Male","35-39","United States of America","Doctoral degree","Data Scientist","3-4"
"3124",1564,"Q16_Part_2","r",17,100,125,"Male","35-39","United States of America","Doctoral degree","Data Scientist","3-4"
"3125",1564,"Q16_Part_3","sql",19,100,125,"Male","35-39","United States of America","Doctoral degree","Data Scientist","3-4"
"3126",1565,"Q16_Part_1","python",16,0,10,"Male","22-24","Brazil","Bachelor’s degree","Data Scientist","1-2"
"3127",1565,"Q16_Part_2","r",17,0,10,"Male","22-24","Brazil","Bachelor’s degree","Data Scientist","1-2"
"3128",1565,"Q16_Part_3","sql",19,0,10,"Male","22-24","Brazil","Bachelor’s degree","Data Scientist","1-2"
"3129",1565,"Q16_Part_9","matlab",12,0,10,"Male","22-24","Brazil","Bachelor’s degree","Data Scientist","1-2"
"3130",1566,"Q16_Part_1","python",16,40,50,"Male","30-34","Greece","Doctoral degree","Data Scientist","2-3"
"3131",1567,"Q16_Part_1","python",16,90,100,"Male","25-29","United States of America","Master’s degree","Data Scientist","3-4"
"3132",1567,"Q16_Part_2","r",17,90,100,"Male","25-29","United States of America","Master’s degree","Data Scientist","3-4"
"3133",1568,"Q16_Part_1","python",16,150,200,"Male","55-59","United States of America","Doctoral degree","Data Scientist","25-30"
"3134",1568,"Q16_Part_2","r",17,150,200,"Male","55-59","United States of America","Doctoral degree","Data Scientist","25-30"
"3135",1568,"Q16_Part_3","sql",19,150,200,"Male","55-59","United States of America","Doctoral degree","Data Scientist","25-30"
"3136",1569,"Q13_Part_7","matlab",12,125,150,"Female","22-24","United States of America","Master’s degree","Data Scientist","0-1"
"3137",1569,"Q16_Part_1","python",16,125,150,"Female","22-24","United States of America","Master’s degree","Data Scientist","0-1"
"3138",1570,"Q16_Part_1","python",16,150,200,"Male","60-69","United States of America","Master’s degree","Data Scientist","2-3"
"3139",1571,"Q16_Part_1","python",16,125,150,"Prefer to self-describe","80+","United States of America","Master’s degree","Data Scientist","2-3"
"3140",1572,"Q16_Part_1","python",16,250,300,"Male","40-44","United States of America","Doctoral degree","Data Scientist","20-25"
"3141",1572,"Q16_Part_3","sql",19,250,300,"Male","40-44","United States of America","Doctoral degree","Data Scientist","20-25"
"3142",1573,"Q16_Part_1","python",16,100,125,"Female","22-24","United States of America","Master’s degree","Data Scientist","1-2"
"3143",1573,"Q16_Part_2","r",17,100,125,"Female","22-24","United States of America","Master’s degree","Data Scientist","1-2"
"3144",1573,"Q16_Part_3","sql",19,100,125,"Female","22-24","United States of America","Master’s degree","Data Scientist","1-2"
"3145",1574,"Q16_Part_1","python",16,150,200,"Female","25-29","United States of America","Bachelor’s degree","Data Scientist","2-3"
"3146",1574,"Q16_Part_3","sql",19,150,200,"Female","25-29","United States of America","Bachelor’s degree","Data Scientist","2-3"
"3147",1575,"Q16_Part_1","python",16,0,10,"Male","18-21","Greece","Some college/university study without earning a bachelor’s degree","Data Scientist","1-2"
"3148",1577,"Q13_Part_7","matlab",12,30,40,"Male","25-29","Netherlands","Master’s degree","Data Scientist","1-2"
"3149",1577,"Q16_Part_1","python",16,30,40,"Male","25-29","Netherlands","Master’s degree","Data Scientist","1-2"
"3150",1578,"Q16_Part_1","python",16,0,10,"Male","18-21","Belarus","Some college/university study without earning a bachelor’s degree","Data Scientist","2-3"
"3151",1578,"Q16_Part_2","r",17,0,10,"Male","18-21","Belarus","Some college/university study without earning a bachelor’s degree","Data Scientist","2-3"
"3152",1579,"Q13_Part_7","matlab",12,0,10,"Male","18-21","Greece","Master’s degree","Data Scientist","0-1"
"3153",1579,"Q16_Part_1","python",16,0,10,"Male","18-21","Greece","Master’s degree","Data Scientist","0-1"
"3154",1579,"Q16_Part_2","r",17,0,10,"Male","18-21","Greece","Master’s degree","Data Scientist","0-1"
"3155",1579,"Q16_Part_3","sql",19,0,10,"Male","18-21","Greece","Master’s degree","Data Scientist","0-1"
"3156",1579,"Q16_Part_9","matlab",12,0,10,"Male","18-21","Greece","Master’s degree","Data Scientist","0-1"
"3157",1580,"Q16_Part_1","python",16,70,80,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3158",1580,"Q16_Part_2","r",17,70,80,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3159",1580,"Q16_Part_3","sql",19,70,80,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3160",1581,"Q16_Part_1","python",16,70,80,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3161",1581,"Q16_Part_2","r",17,70,80,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3162",1581,"Q16_Part_3","sql",19,70,80,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3163",1581,"Q16_Part_9","matlab",12,70,80,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3164",1582,"Q16_Part_1","python",16,125,150,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3165",1582,"Q16_Part_2","r",17,125,150,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3166",1582,"Q16_Part_3","sql",19,125,150,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3167",1583,"Q16_Part_1","python",16,20,30,"Male","30-34","Czech Republic","Master’s degree","Data Scientist","3-4"
"3168",1583,"Q16_Part_2","r",17,20,30,"Male","30-34","Czech Republic","Master’s degree","Data Scientist","3-4"
"3169",1583,"Q16_Part_3","sql",19,20,30,"Male","30-34","Czech Republic","Master’s degree","Data Scientist","3-4"
"3170",1584,"Q16_Part_1","python",16,80,90,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"3171",1584,"Q16_Part_2","r",17,80,90,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"3172",1584,"Q16_Part_3","sql",19,80,90,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","0-1"
"3173",1585,"Q16_Part_2","r",17,80,90,"Male","25-29","United States of America","Bachelor’s degree","Data Scientist","0-1"
"3174",1585,"Q16_Part_3","sql",19,80,90,"Male","25-29","United States of America","Bachelor’s degree","Data Scientist","0-1"
"3175",1586,"Q16_Part_1","python",16,100,125,"Female","30-34","United States of America","Master’s degree","Data Scientist","3-4"
"3176",1587,"Q16_Part_1","python",16,90,100,"Female","40-44","United States of America","Master’s degree","Data Scientist","2-3"
"3177",1587,"Q16_Part_2","r",17,90,100,"Female","40-44","United States of America","Master’s degree","Data Scientist","2-3"
"3178",1587,"Q16_Part_3","sql",19,90,100,"Female","40-44","United States of America","Master’s degree","Data Scientist","2-3"
"3179",1589,"Q13_Part_7","matlab",12,50,60,"Male","25-29","Canada","Doctoral degree","Data Scientist","0-1"
"3180",1589,"Q16_Part_1","python",16,50,60,"Male","25-29","Canada","Doctoral degree","Data Scientist","0-1"
"3181",1590,"Q16_Part_1","python",16,100,125,"Male","35-39","United States of America","Doctoral degree","Data Scientist","1-2"
"3182",1590,"Q16_Part_3","sql",19,100,125,"Male","35-39","United States of America","Doctoral degree","Data Scientist","1-2"
"3183",1591,"Q13_Part_7","matlab",12,80,90,"Female","25-29","Israel","Bachelor’s degree","Data Scientist","0-1"
"3184",1591,"Q16_Part_1","python",16,80,90,"Female","25-29","Israel","Bachelor’s degree","Data Scientist","0-1"
"3185",1591,"Q16_Part_9","matlab",12,80,90,"Female","25-29","Israel","Bachelor’s degree","Data Scientist","0-1"
"3186",1592,"Q16_Part_1","python",16,70,80,"Male","25-29","Germany","Master’s degree","Data Scientist","2-3"
"3187",1592,"Q16_Part_2","r",17,70,80,"Male","25-29","Germany","Master’s degree","Data Scientist","2-3"
"3188",1592,"Q16_Part_3","sql",19,70,80,"Male","25-29","Germany","Master’s degree","Data Scientist","2-3"
"3189",1593,"Q13_Part_7","matlab",12,90,100,"Male","30-34","Germany","Doctoral degree","Data Scientist","1-2"
"3190",1593,"Q16_Part_1","python",16,90,100,"Male","30-34","Germany","Doctoral degree","Data Scientist","1-2"
"3191",1593,"Q16_Part_2","r",17,90,100,"Male","30-34","Germany","Doctoral degree","Data Scientist","1-2"
"3192",1593,"Q16_Part_9","matlab",12,90,100,"Male","30-34","Germany","Doctoral degree","Data Scientist","1-2"
"3193",1594,"Q13_Part_7","matlab",12,60,70,"Male","40-44","Chile","Doctoral degree","Data Scientist","1-2"
"3194",1594,"Q16_Part_1","python",16,60,70,"Male","40-44","Chile","Doctoral degree","Data Scientist","1-2"
"3195",1594,"Q16_Part_2","r",17,60,70,"Male","40-44","Chile","Doctoral degree","Data Scientist","1-2"
"3196",1594,"Q16_Part_9","matlab",12,60,70,"Male","40-44","Chile","Doctoral degree","Data Scientist","1-2"
"3197",1597,"Q16_Part_1","python",16,125,150,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3198",1598,"Q16_Part_1","python",16,30,40,"Male","25-29","Russia","Bachelor’s degree","Data Scientist","0-1"
"3199",1600,"Q13_Part_7","matlab",12,30,40,"Male","22-24","United States of America","Master’s degree","Data Scientist","1-2"
"3200",1600,"Q16_Part_1","python",16,30,40,"Male","22-24","United States of America","Master’s degree","Data Scientist","1-2"
"3201",1600,"Q16_Part_2","r",17,30,40,"Male","22-24","United States of America","Master’s degree","Data Scientist","1-2"
"3202",1603,"Q16_Part_1","python",16,50,60,"Male","22-24","France","Master’s degree","Data Scientist","0-1"
"3203",1604,"Q16_Part_1","python",16,90,100,"Male","50-54","Netherlands","Master’s degree","Data Scientist","5-10"
"3204",1604,"Q16_Part_2","r",17,90,100,"Male","50-54","Netherlands","Master’s degree","Data Scientist","5-10"
"3205",1605,"Q13_Part_7","matlab",12,200,250,"Male","40-44","United States of America","Doctoral degree","Data Scientist","2-3"
"3206",1605,"Q16_Part_1","python",16,200,250,"Male","40-44","United States of America","Doctoral degree","Data Scientist","2-3"
"3207",1605,"Q16_Part_2","r",17,200,250,"Male","40-44","United States of America","Doctoral degree","Data Scientist","2-3"
"3208",1606,"Q16_Part_1","python",16,60,70,"Male","25-29","Germany","Master’s degree","Data Scientist","1-2"
"3209",1606,"Q16_Part_2","r",17,60,70,"Male","25-29","Germany","Master’s degree","Data Scientist","1-2"
"3210",1606,"Q16_Part_3","sql",19,60,70,"Male","25-29","Germany","Master’s degree","Data Scientist","1-2"
"3211",1608,"Q16_Part_1","python",16,40,50,"Male","40-44","Spain","Doctoral degree","Data Scientist","5-10"
"3212",1609,"Q13_Part_7","matlab",12,30,40,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Doctoral degree","Data Scientist","0-1"
"3213",1609,"Q16_Part_1","python",16,30,40,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Doctoral degree","Data Scientist","0-1"
"3214",1609,"Q16_Part_2","r",17,30,40,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Doctoral degree","Data Scientist","0-1"
"3215",1610,"Q16_Part_1","python",16,60,70,"Male","35-39","Germany","Master’s degree","Data Scientist","0-1"
"3216",1610,"Q16_Part_3","sql",19,60,70,"Male","35-39","Germany","Master’s degree","Data Scientist","0-1"
"3217",1611,"Q16_Part_1","python",16,60,70,"Female","35-39","Spain","Doctoral degree","Data Scientist","4-5"
"3218",1611,"Q16_Part_3","sql",19,60,70,"Female","35-39","Spain","Doctoral degree","Data Scientist","4-5"
"3219",1612,"Q16_Part_1","python",16,50,60,"Male","25-29","I do not wish to disclose my location","Master’s degree","Data Scientist","0-1"
"3220",1613,"Q16_Part_1","python",16,20,30,"Male","30-34","Italy","Doctoral degree","Data Scientist","1-2"
"3221",1614,"Q16_Part_1","python",16,100,125,"Male","25-29","Brazil","Master’s degree","Data Scientist","5-10"
"3222",1614,"Q16_Part_2","r",17,100,125,"Male","25-29","Brazil","Master’s degree","Data Scientist","5-10"
"3223",1614,"Q16_Part_3","sql",19,100,125,"Male","25-29","Brazil","Master’s degree","Data Scientist","5-10"
"3224",1615,"Q16_Part_1","python",16,60,70,"Male","30-34","Canada","Doctoral degree","Data Scientist","2-3"
"3225",1616,"Q16_Part_1","python",16,70,80,"Male","30-34","Canada","Master’s degree","Data Scientist","3-4"
"3226",1616,"Q16_Part_3","sql",19,70,80,"Male","30-34","Canada","Master’s degree","Data Scientist","3-4"
"3227",1617,"Q13_Part_7","matlab",12,10,20,"Male","25-29","Turkey","Master’s degree","Data Scientist","2-3"
"3228",1617,"Q16_Part_1","python",16,10,20,"Male","25-29","Turkey","Master’s degree","Data Scientist","2-3"
"3229",1617,"Q16_Part_2","r",17,10,20,"Male","25-29","Turkey","Master’s degree","Data Scientist","2-3"
"3230",1617,"Q16_Part_9","matlab",12,10,20,"Male","25-29","Turkey","Master’s degree","Data Scientist","2-3"
"3231",1618,"Q16_Part_1","python",16,30,40,"Male","25-29","Poland","Bachelor’s degree","Data Scientist","1-2"
"3232",1620,"Q16_Part_1","python",16,70,80,"Male","40-44","Canada","Master’s degree","Data Scientist","10-15"
"3233",1622,"Q16_Part_1","python",16,70,80,"Female","30-34","South Korea","Master’s degree","Data Scientist","0-1"
"3234",1622,"Q16_Part_3","sql",19,70,80,"Female","30-34","South Korea","Master’s degree","Data Scientist","0-1"
"3235",1623,"Q16_Part_1","python",16,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","4-5"
"3236",1623,"Q16_Part_2","r",17,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","4-5"
"3237",1623,"Q16_Part_3","sql",19,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","4-5"
"3238",1624,"Q13_Part_7","matlab",12,10,20,"Male","25-29","Brazil","Master’s degree","Data Scientist","0-1"
"3239",1624,"Q16_Part_1","python",16,10,20,"Male","25-29","Brazil","Master’s degree","Data Scientist","0-1"
"3240",1624,"Q16_Part_3","sql",19,10,20,"Male","25-29","Brazil","Master’s degree","Data Scientist","0-1"
"3241",1625,"Q16_Part_1","python",16,70,80,"Male","25-29","Australia","Doctoral degree","Data Scientist","0-1"
"3242",1625,"Q16_Part_2","r",17,70,80,"Male","25-29","Australia","Doctoral degree","Data Scientist","0-1"
"3243",1625,"Q16_Part_3","sql",19,70,80,"Male","25-29","Australia","Doctoral degree","Data Scientist","0-1"
"3244",1626,"Q13_Part_7","matlab",12,50,60,"Male","30-34","Brazil","Master’s degree","Data Scientist","4-5"
"3245",1626,"Q16_Part_1","python",16,50,60,"Male","30-34","Brazil","Master’s degree","Data Scientist","4-5"
"3246",1626,"Q16_Part_2","r",17,50,60,"Male","30-34","Brazil","Master’s degree","Data Scientist","4-5"
"3247",1627,"Q16_Part_1","python",16,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","3-4"
"3248",1627,"Q16_Part_2","r",17,125,150,"Male","30-34","United States of America","Master’s degree","Data Scientist","3-4"
"3249",1628,"Q13_Part_7","matlab",12,80,90,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3250",1628,"Q16_Part_1","python",16,80,90,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3251",1628,"Q16_Part_2","r",17,80,90,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3252",1628,"Q16_Part_3","sql",19,80,90,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3253",1629,"Q16_Part_1","python",16,90,100,"Male","35-39","Chile","Master’s degree","Data Scientist","0-1"
"3254",1631,"Q16_Part_1","python",16,0,10,"Female","25-29","Viet Nam","Master’s degree","Data Scientist","1-2"
"3255",1631,"Q16_Part_3","sql",19,0,10,"Female","25-29","Viet Nam","Master’s degree","Data Scientist","1-2"
"3256",1632,"Q16_Part_1","python",16,100,125,"Male","22-24","Australia","Master’s degree","Data Scientist","3-4"
"3257",1632,"Q16_Part_2","r",17,100,125,"Male","22-24","Australia","Master’s degree","Data Scientist","3-4"
"3258",1633,"Q13_Part_7","matlab",12,30,40,"Female","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3259",1633,"Q16_Part_1","python",16,30,40,"Female","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3260",1633,"Q16_Part_2","r",17,30,40,"Female","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3261",1633,"Q16_Part_3","sql",19,30,40,"Female","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3262",1634,"Q16_Part_1","python",16,10,20,"Male","25-29","United States of America","Bachelor’s degree","Data Scientist","1-2"
"3263",1635,"Q16_Part_2","r",17,0,10,"Male","25-29","China","Doctoral degree","Data Scientist","2-3"
"3264",1636,"Q16_Part_1","python",16,50,60,"Female","25-29","Canada","Bachelor’s degree","Data Scientist","1-2"
"3265",1636,"Q16_Part_2","r",17,50,60,"Female","25-29","Canada","Bachelor’s degree","Data Scientist","1-2"
"3266",1636,"Q16_Part_3","sql",19,50,60,"Female","25-29","Canada","Bachelor’s degree","Data Scientist","1-2"
"3267",1637,"Q16_Part_1","python",16,70,80,"Male","35-39","Canada","Master’s degree","Data Scientist","10-15"
"3268",1637,"Q16_Part_2","r",17,70,80,"Male","35-39","Canada","Master’s degree","Data Scientist","10-15"
"3269",1637,"Q16_Part_3","sql",19,70,80,"Male","35-39","Canada","Master’s degree","Data Scientist","10-15"
"3270",1639,"Q16_Part_1","python",16,0,10,"Male","25-29","China","Bachelor’s degree","Data Scientist","5-10"
